Profit;popularity;Day_of_week;runtime;vote_average;vote_count
424409218;67.298732;4;90;7,3;4056
159585328;62.714026;2;109;6,7;4074
221339527;4.66891;5;104;6,8;4097
24351251;53.682367;4;126;7,9;4097
737000000;44.108427;3;140;7,1;4116
71971200;74.234793;6;108;7,2;4128
399026776;52.035179;4;106;6,2;4160
1316249360;102.322217;4;137;7,3;4176
505717432;89.270217;4;142;6,5;4179
420000000;101.74155;2;137;7,7;4185
329878759;67.263269;6;98;7,5;4227
9792000;192.528841;6;105;6,8;4254
111760117;68.717016;6;167;7,6;4274
583766341;35.149586;6;127;6,7;4321
299365567;104.469351;2;195;8,3;4329
199847354;63.429157;5;151;7,9;4339
389860185;138.433168;4;105;7;4347
473722818;65.677399;6;111;7,5;4369
201830568;80.879032;2;93;7,2;4369
69676311;74.440708;5;130;8;4391
540644566;243.791743;5;130;7,3;4410
499390539;104.121555;4;98;6,9;4412
277365246;78.291018;1;132;7,4;4418
314803731;91.285683;5;108;7,3;4430
809317558;54.035265;4;136;6,3;4432
78511035;84.630969;4;132;7,7;4442
253742922;18.174804;6;119;8,1;4443
635674609;107.376788;2;148;6,3;4466
483507423;87.53437;5;133;7,4;4469
93931801;94.184658;6;117;7,2;4470
578539785;110.620647;4;97;7;4496
661000000;139.082615;7;169;6,9;4500
235680446;73.616808;4;127;7,4;4518
144600318;74.417456;4;99;8;4519
708400000;94.370564;4;161;7,6;4524
85215094;89.811154;4;119;7,4;4535
204118201;56.488027;5;103;7,8;4537
306222889;62.341073;5;108;7,1;4570
1082730962;875.581305;4;91;6,4;4571
866969703;59.995418;4;103;7,6;4597
894761885;136.886704;3;98;7;4637
353983207;125.114374;5;93;6,7;4641
825491110;78.530105;4;108;6,4;4645
68188903;45.054936;2;117;7,1;4645
203747895;80.316463;6;139;6,9;4663
540350000;46.509071;2;135;7,9;4665
499368315;68.87691;6;106;6,3;4697
17042000;46.377628;4;118;6,6;4697
365934787;139.272042;4;144;6,4;4721
21869414;95.130041;4;108;7,6;4737
184738714;63.599973;7;122;6,9;4742
474571402;99.499595;3;112;6,8;4755
706019788;120.965743;4;144;7,1;4760
227602906;56.523205;5;131;6,7;4794
166168572;67.698004;4;124;6,4;4800
435349010;70.867401;6;101;6,9;4853
857100000;40.413191;6;127;7,6;4856
192541256;79.456485;3;113;7,6;4858
569653595;45.274225;7;158;5,6;4903
665713802;135.413856;7;136;6,4;4948
150949000;79.754966;6;111;7,7;4949
357610419;65.197968;7;117;7;4997
411840909;76.041867;6;169;7,9;5048
273170142;68.889395;4;124;6,3;5080
539442092;77.817571;6;115;7,4;5152
193624124;3.195174;3;132;7,1;5181
865659812;145.847379;3;151;7;5246
682708551;82.502566;4;121;6,8;5265
343554033;73.640445;2;81;7,7;5269
683959197;98.885637;3;153;7,4;5293
1124219009;165.125366;4;102;7,3;5295
314319861;131.815575;4;113;7;5371
743241776;90.457886;5;89;8;5376
354640427;95.301296;2;155;7,9;5439
42698894;71.124686;4;115;7,3;5487
788212738;78.144395;5;138;7,4;5494
331865000;81.834855;5;116;6,7;5560
627100229;206.227151;3;123;6,6;5584
745921036;101.250416;7;157;7,5;5608
219555708;145.364591;6;113;8;5723
611392705;110.153618;6;91;7,3;5751
544766572;72.225265;5;136;7,6;5764
294311859;79.579532;6;127;8,1;5765
434028679;57.834787;4;128;7;5766
489016565;51.328145;3;127;7,2;5797
776688482;132.397737;4;161;7,4;5815
308330363;143.041543;4;145;7,9;5862
659804554;79.679601;2;141;7,7;5877
86546825;115.241998;2;89;6,3;5878
520400000;78.51783;7;124;8,2;5879
389311965;120.09361;3;117;7;5880
239066411;143.659698;3;175;6,1;5893
447816256;106.815545;5;92;7,5;5996
497862775;118.078691;5;131;7,5;6032
362109762;76.603233;4;116;8;6079
846335536;85.688789;6;100;7,6;6122
487105443;203.73459;6;102;7,8;6135
424270619;82.21166;6;100;7,2;6173
341311860;66.390712;1;98;7,8;6296
214804195;81.914696;5;138;7,8;6336
437845518;99.398009;4;143;6,5;6359
397950503;100.635882;6;156;7,3;6396
249131050;72.595961;3;153;7,9;6430
474513985;113.858273;5;95;7,1;6478
717423452;76.310119;6;146;7,4;6495
299326618;86.493424;5;115;6,6;6525
682611174;128.655964;3;94;8;6560
292000694;95.007934;4;180;7,9;6571
537215857;89.866276;4;136;6,5;6586
764398007;126.393695;4;121;8,1;6624
1125403694;134.279229;4;141;7,3;6767
423933331;77.300194;4;124;6,6;6849
560099082;92.201962;4;96;7,7;6870
515011224;271.972889;4;143;7,5;6985
623260194;155.790452;4;151;5,7;7004
851475550;109.984351;6;152;7,5;7006
230569774;74.506246;6;124;6,6;7047
903304495;198.372395;4;147;7,1;7241
522161890;167.93287;4;141;7,6;7268
224218673;115.040024;6;140;7,5;7359
570000000;90.23792;3;123;5,9;7458
847287400;106.914973;4;179;8;7487
1645034188;100.025899;3;194;7,5;7562
908561013;93.004993;5;143;6,9;7604
622945399;138.133331;4;142;8,2;7927
1024888979;123.630332;2;201;8,1;8064
3341469;136.747729;6;142;8,5;8205
771103568;108.849621;2;169;7;8297
205928762;121.463076;7;154;7;8428
1363528810;418.708552;3;124;6,5;8662
778368364;138.049577;3;178;8;8705
445174222;120.725053;4;126;7,4;8776
1015439994;77.68208;5;130;6,8;8806
400517383;104.309993;3;136;7,9;8907
834939099;112.31295;2;165;7,6;9106
37853753;146.757391;6;139;8,3;9413
228858340;434.278564;4;120;7,2;9427
616210692;68.550698;2;142;6,9;9455
603328629;481.098624;4;121;7,9;9742
325368238;82.121691;3;165;7,8;10099
510120017;724.247784;4;169;8,1;10867
725112979;514.569956;3;108;7,4;10995
1299557910;144.448633;4;143;7,4;11776
2550965087;150.437577;5;162;7,2;11800
819558444;187.322927;4;152;8,2;12002
665532764;167.58371;4;148;8,1;13752
