Profit;popularity;Day_of_week;runtime;title;vote_average;vote_count
48255770;30.656345;4;97;The Boxtrolls;6,6;668
-16938018;27.615108;6;101;Reign of Fire;6;669
200703818;29.15813;4;83;Paranormal Activity 3;7,5;669
15222298;21.118196;6;128;The Ghost Writer;6,7;670
74830111;29.88736;6;99;The Lake House;6,5;670
-7000000;49.808505;5;109;Automata;5,6;670
-26000000;23.227877;3;104;Splice;5,5;671
13889159;10.81439;6;105;She's the Man;6,4;671
10426096;19.220789;6;106;What's Your Number?;6,2;671
-2891280;28.540614;6;106;All Is Lost;7;671
363744044;18.115566;6;95;My Big Fat Greek Wedding;7,3;671
-37821105;22.643776;4;120;Around the World in 80 Days;5,7;672
-1508760;13.143045;3;101;It's Kind of a Funny Story;6,6;672
826594;27.916284;6;92;From Paris with Love;6,1;675
147300000;27.714043;6;128;Cape Fear;7;675
84800000;22.434102;5;113;Star Trek II: The Wrath of Khan;7,3;675
2108608;27.568194;4;101;Babylon A.D.;5,4;676
8096053;18.289303;5;93;Rushmore;7,5;676
28766121;17.157738;7;113;House of Wax;5,5;677
261776732;32.217425;5;113;Chicago;6,9;677
-961058;21.276864;4;112;We Need to Talk About Kevin;5;677
76086475;28.703007;4;109;White Chicks;6,3;679
78695338;31.974359;4;102;Pete's Dragon;6,2;679
136831537;27.165222;3;92;Bad Grandpa;6;680
-1779629;30.001024;6;95;Green Room;6,8;683
-5772702;24.821138;3;109;Victor Frankenstein;5,6;685
223456605;21.462935;2;85;Doctor Dolittle;5,4;686
6154592;31.324734;4;92;I, Frankenstein;5;687
108586134;27.654472;6;100;I Know What You Did Last Summer;5,6;687
0;31.339015;1;87;The Man from Earth;6;687
18598652;32.14444;5;103;The Way Way Back;5,4;688
126015611;31.294717;3;102;Rambo III;5,7;690
-30000000;29.359201;3;118;Deliver Us from Evil;5,9;690
17286781;29.761163;6;103;Dope;6,2;691
18309131;28.350927;5;87;Priest;5,4;692
38323487;16.251204;5;115;Shanghai Knights;6;692
33000000;34.973086;2;114;Three Kings;6,6;692
-10749980;29.652536;4;105;Aloha;5,2;692
14936908;18.514292;1;88;Harold & Kumar Go to White Castle;6,7;693
-80445998;28.840997;3;165;Australia;6,3;694
-11787718;32.717853;5;112;Midnight Special;6,2;694
242434178;32.473628;3;105;The Smurfs 2;5,5;695
97977226;11.50396;4;93;Flubber;5,3;695
-8222894;29.501489;6;116;Killer Elite;6,1;695
2315140;30.920075;2;120;K-PAX;7,1;695
60358911;29.035222;5;164;Munich;6,9;696
55149435;30.002907;6;113;The Princess Diaries 2: Royal Engagement;6;697
44822796;30.387754;5;112;The Bank Job;6,6;697
150212113;26.516624;4;98;Cheaper by the Dozen;6;699
-363711;30.863082;6;101;Seeking a Friend for the End of the World;5,9;700
-3741940;25.682509;6;137;The Master;7;701
6072209;25.918007;6;103;Hard Candy;7,3;701
74769345;20.28119;4;95;The Nutty Professor;5,4;702
60073390;37.321848;7;97;Legend of the Guardians: The Owls of Ga'Hoole;6,5;703
-9695999;29.954302;4;93;Aon Flux;5,4;703
11122105;30.131498;6;101;The Running Man;6,4;703
44244700;24.351305;6;99;Escape from New York;4,4;703
5755873;30.058263;3;124;The Best Offer;7,7;704
-14000000;29.796394;6;99;Big Trouble in Little China;7,1;705
54623713;35.107857;6;107;The Hills Have Eyes;6,1;705
107713057;29.660993;4;115;Magic Mike XXL;6,3;706
15247881;31.066874;7;129;Extremely Loud & Incredibly Close;6,9;708
40450008;31.160542;6;117;Hairspray;6,5;709
45683916;30.816341;5;102;Galaxy Quest;6,9;710
97489822;24.356483;6;97;Nanny McPhee;6,4;711
52298489;32.044191;6;130;Last Action Hero;6,1;712
46009334;35.022029;6;117;The Counselor;5;712
51067909;25.28132;7;95;A Cinderella Story;6,1;713
121615285;16.245068;6;147;Sleepers;7,3;715
12204030;35.232278;5;95;Lockout;5,8;715
204271286;30.347332;6;131;Erin Brockovich;7,1;716
111161491;24.862767;6;90;Vantage Point;6,2;716
55737889;35.227212;3;191;Gandhi;7,4;716
-5117111;30.254021;5;115;Green Zone;6,4;717
7744471;35.061467;5;172;The Great Escape;7,5;717
158438883;35.580032;3;136;Walk the Line;7,3;718
86044638;21.219292;5;118;New Year's Eve;5,7;718
13292615;14.799323;3;80;Before Sunset;6,8;718
237594032;36.952268;5;93;The SpongeBob Movie: Sponge Out of Water;5,8;719
21010864;30.271066;5;124;The Elephant Man;8,1;719
-6600000;29.230298;6;116;Out of the Furnace;6,5;720
-4028915;32.523573;3;142;The Great Beauty;7,3;720
49217789;23.316208;1;90;Jeepers Creepers;6,1;720
23653224;32.26789;7;113;Stranger Than Fiction;7,1;721
18105111;27.326466;5;102;Zack and Miri Make a Porno;6,1;721
-40000000;10.713521;3;127;Girl, Interrupted;7,6;721
57233629;31.900899;5;90;Saw VI;6;722
174512032;22.789649;4;91;Paranormal Activity 2;6,9;722
-2562119;26.9385;5;100;The Incredible Burt Wonderstone;5,3;724
4659200;36.556954;5;103;Singin' in the Rain;4,6;727
101697323;21.815122;6;94;Wayne's World;6,5;728
22120318;27.934978;3;108;Predator 2;5,9;730
116150434;36.133536;5;90;Saw: The Final Chapter;5,8;730
101069860;29.854773;5;114;Shallow Hal;5,7;731
35505856;37.776566;6;112;The Last of the Mohicans;7,1;732
224134910;34.36645;3;89;Babe;6;733
-10385849;30.952377;5;88;Attack the Block;6,3;733
2030712;18.450613;5;92;Bronson;5,2;733
1932305;25.400935;6;110;Shanghai Noon;6,2;735
23450437;32.015477;6;112;The Change-Up;5,9;736
121834276;24.992057;5;116;Scream 3;5,7;736
-5544768;30.983397;4;104;Never Let Me Go;6,8;737
35065672;35.522027;6;93;21 & Over;5,7;737
7664377;19.978021;6;107;Adventureland;6;737
2603069;20.011435;6;80;Carnage;7;738
49800000;34.022209;3;116;Trading Places;4,8;738
1797066;39.381913;3;94;Aliens vs Predator: Requiem;4,9;740
39558115;26.134678;6;122;From Hell;6,6;741
49606030;28.069419;4;137;J. Edgar;6;741
-33326758;29.787135;6;96;Event Horizon;6,5;742
44729358;20.69219;7;93;The Men Who Stare at Goats;5,9;742
22930465;24.612603;5;97;Killing Them Softly;5,8;742
47500000;34.224204;5;90;Commando;6,4;742
2323044;35.674774;6;84;Evil Dead II;5,4;742
23924696;36.582038;7;107;Mad Max Beyond Thunderdome;5,9;748
-218449;35.268557;5;120;True Romance;7,5;749
-9796980;28.803802;4;108;Bridget Jones: The Edge of Reason;6,1;750
133262620;32.549282;5;83;Scary Movie 4;5,3;750
105000000;20.428237;5;110;Billy Elliot;6,8;750
132361754;32.835777;6;94;Mr. Popper's Penguins;5,7;751
47437106;34.890999;4;95;The Book of Life;7,3;755
29205099;26.598884;6;92;Happy Gilmore;6,5;755
3124130;19.748658;3;92;Clerks;6,8;755
33571250;35.384423;4;92;The Little Prince;7,6;756
20401898;30.359164;3;133;The Ninth Gate;6,3;756
-9171460;27.631262;5;95;Gamer;5,6;760
76898765;41.298723;6;115;From Russia with Love;6,6;760
41837234;43.791745;5;102;St. Vincent;7,1;763
24889998;32.227223;6;125;Jarhead;6,6;765
9926213;33.93914;5;117;The Best of Me;7,2;765
37966152;31.856589;6;131;Savages;6,2;766
21700105;35.099611;5;124;The Punisher;6,1;766
-11000000;25.302978;4;105;The Bélier Family;7;766
35100000;26.510558;5;93;As Above, So Below;7,5;766
145444603;24.855701;6;127;Lethal Weapon 4;6,3;767
88798265;31.385257;7;139;The Talented Mr. Ripley;7;767
45505973;33.394082;4;113;30 Days of Night;6,2;767
36643346;34.052253;6;117;S.W.A.T.;5,8;770
38100000;31.364901;5;109;Contraband;6,1;770
46126565;40.072583;6;170;The Thin Red Line;7,2;771
23159963;23.004607;6;100;Killers;5,7;772
168387299;32.05145;5;98;Flightplan;6,1;772
129963386;33.238296;6;90;Along Came Polly;5,8;773
-7446829;39.338097;7;124;Akira;5,8;773
-12354673;28.353517;3;108;Pandorum;6,5;774
-15191597;25.237969;6;119;The Life Aquatic with Steve Zissou;7,1;775
-15288207;35.53352;1;160;The Assassination of Jesse James by the Coward Robert Ford;7;776
49418872;38.006982;4;103;No Escape;4,3;777
-678499;15.194239;1;101;Zathura: A Space Adventure;6,1;779
105333180;37.537093;3;92;The Scorpion King;5,3;779
118022233;22.57178;4;91;Rush Hour 3;6,1;783
28718711;33.507289;5;114;Point Break;5,5;783
108320568;26.065735;5;113;The Longest Yard;6,2;785
55020213;31.884559;6;128;42;6,8;787
157293131;31.250383;5;91;Paul Blart: Mall Cop;5,2;788
47139399;39.539045;6;90;ParaNorman;6,7;789
62011111;36.973031;6;138;Master and Commander: The Far Side of the World;6,9;790
58378744;36.819044;5;86;Scary Movie 5;4,6;793
20500000;28.60542;7;121;Hotel Rwanda;7,5;793
111500000;36.230204;6;114;Poltergeist;7;794
40225693;20.360549;6;119;Revolutionary Road;6,7;796
-30000000;16.52083;6;105;Letters to Juliet;6,6;796
264317794;31.792964;6;122;Shakespeare in Love;6,8;796
28101594;19.85579;5;155;Boogie Nights;7,5;796
-12616311;21.547446;6;122;Almost Famous;7,4;797
5969000;37.253774;7;100;Zoolander 2;4,7;797
41122026;29.533437;4;114;August Rush;7,1;797
-7360703;29.371987;6;115;Triple 9;5,6;797
26438988;35.350303;3;90;Movie 43;5,3;797
62229792;37.492928;6;107;The Time Traveler's Wife;6,7;798
1000000;23.981601;3;100;Willy Wonka & the Chocolate Factory;7,6;798
10346186;31.92695;2;94;Safe;6,3;799
106402450;28.043508;5;105;Last Vegas;6,4;799
-12000000;16.051328;4;97;Clueless;6,9;803
-17897621;32.271938;5;104;Catwoman;4,2;808
20000098;24.961625;4;139;The Abyss;7,1;808
22116152;39.30982;4;122;Some Like It Hot;7,7;808
81040000;32.875469;4;124;Fantasia;5,1;808
286731527;36.172182;6;118;Lethal Weapon 3;6,4;811
88505027;22.636908;4;104;Closer;6,7;811
81019290;33.923786;4;124;The Reader;7,2;813
23583175;30.934688;4;80;Devil;5,8;816
148613188;29.464852;3;99;The Prince of Egypt;6,8;817
110602194;20.566554;4;89;Into the Storm;5,8;817
46787908;29.023184;5;127;Selma;7,4;817
4409377;26.218912;4;97;The Virgin Suicides;5,4;817
17316267;40.138009;6;118;The Brothers Grimm;5,6;818
191650703;31.435539;6;88;Scooby-Doo;5,4;820
150804534;17.667826;5;80;Garfield;5,2;820
103057533;32.943848;5;92;Saw V;5,9;820
106706683;25.996219;6;113;Remember the Titans;7,4;821
0;21.801188;4;116;High School Musical 3: Senior Year;6,2;821
15363790;35.120736;5;123;Concussion;7;823
69594140;37.729059;5;115;Safe Haven;6,9;823
20652890;14.543435;6;130;Dogma;6,8;823
20965854;33.785969;4;108;Colombiana;6,5;824
5411183;39.784026;6;108;The Girl Next Door;6,3;824
11451803;30.993736;4;188;Magnolia;7,5;825
-52247060;46.832372;3;133;Blackhat;5,1;826
78493655;33.884459;5;118;The Bone Collector;6,5;826
-19695110;24.606012;4;96;The Fountain;6,8;827
65402208;23.449703;6;97;Cruel Intentions;6,6;827
17164830;32.841229;6;94;Buried;5,8;827
200316;39.324831;6;100;Dark City;7,2;828
42563539;41.670544;6;83;Spirit: Stallion of the Cimarron;7,4;831
146167139;32.478077;4;82;The Final Destination;5,4;831
80914445;13.658985;3;99;Kung Fu Hustle;7,2;831
152999686;26.251217;5;106;The Break-Up;5,6;832
152292902;35.537397;6;115;Patch Adams;7;832
-3916401;17.709888;6;91;Premium Rush;6,2;832
28740827;34.628738;6;96;A History of Violence;6,9;832
-8889025;45.742217;5;148;Inherent Vice;6,5;833
21935319;36.319205;1;105;Inside Llewyn Davis;7,2;834
131721132;30.445257;4;102;Rocky Balboa;6,5;835
7739015;31.887978;5;114;RockNRolla;6,9;836
15556061;32.257414;6;100;Jennifer's Body;5,3;837
-5969529;34.917447;6;108;The Boondock Saints;5;837
185821495;28.540267;5;119;You've Got Mail;6,3;838
-11000000;33.758281;6;81;Army of Darkness;7,3;838
230156409;36.38795;6;124;Air Force One;6,2;840
148363301;35.244037;3;120;Scream 2;6,1;840
-30000000;33.649652;6;127;Tinker Tailor Soldier Spy;6,6;840
125735876;35.601665;2;115;Beowulf;5,5;841
11500000;25.281197;3;107;The Wave;6,4;841
57006880;35.4763;6;95;The Pacifier;5,8;842
127912430;38.73494;6;92;Mr. Peabody & Sherman;6,7;843
7000000;21.01755;6;104;High School Musical 2;5,8;843
476793;19.940245;6;89;Tucker and Dale vs Evil;5,5;847
3612356;35.481169;6;100;Eastern Promises;7,2;848
161502426;37.179547;6;99;The Addams Family;6,7;848
26165571;24.054062;6;86;Beastly;6;849
127371441;23.854701;6;116;How to Lose a Guy in 10 Days;6,3;850
76156230;16.801218;3;120;Water for Elephants;6,7;850
54995385;41.286336;2;216;Lawrence of Arabia;7,8;851
120583018;28.029015;1;88;Johnny English;6;852
128997819;28.468;3;99;Ride Along;6,1;853
192786137;38.616744;6;96;Daddy's Home;5,8;854
83473333;36.444894;1;106;Young Frankenstein;6,5;854
65464664;34.070054;6;120;Deep Impact;5,9;855
84663461;33.385429;6;89;Bride Wars;5,9;856
8499999;28.27648;4;87;Modern Times;3,5;856
-18567273;37.054554;6;89;The Road to El Dorado;7;858
96000000;33.747825;3;110;The Bounty Hunter;5,5;858
33275483;35.108498;6;92;National Lampoon’s Van Wilder;6,2;858
14560577;35.542809;5;96;Crank: High Voltage;5,9;861
-15000000;41.089863;4;132;Brazil;7,5;861
226832400;39.604363;2;128;The World Is Not Enough;6;862
5537387;35.754865;5;90;Only God Forgives;7;862
30195426;26.180367;4;136;Rosemary's Baby;6,9;863
256400432;38.653969;3;96;Rambo: First Blood Part II;6,3;864
581899420;38.171417;4;127;The Passion of the Christ;6,9;864
37572000;32.579697;6;96;Tremors;6;864
173474602;35.695442;6;92;The Grudge;5,8;865
110887643;38.555482;6;92;Final Destination 5;5,9;866
112934180;21.543389;1;88;Spy Kids;5,5;867
34352607;37.181019;5;123;The Imaginarium of Doctor Parnassus;6,3;869
-84540684;22.550135;1;85;Flushed Away;6;874
65175006;36.368839;6;91;Monster House;6,3;874
200601895;34.86859;6;93;Big Daddy;6,1;875
21058898;35.737655;4;100;Homefront;6,4;875
11193675;40.688426;1;100;Shame;8;875
203240178;40.379966;6;138;A Few Good Men;7,1;877
-1728159;39.756748;2;207;Seven Samurai;4,9;878
84230332;24.345651;1;97;Freaky Friday;6;879
151904017;37.917002;5;110;Immortals;5,7;880
267862;39.395881;5;98;The Watch;5,3;881
-11000000;31.763201;6;97;LOL;5,9;881
18405445;25.511217;6;104;Desperado;6,6;881
123774679;25.43954;6;96;Legally Blonde;6,1;882
77441;27.322212;5;99;Stoker;6,5;882
204207227;39.882276;5;95;Paddington;7;883
24597999;41.638961;6;113;3 Days to Kill;6;883
14300000;38.771062;7;99;A Fistful of Dollars;6,5;883
14417298;36.173598;5;136;Melancholia;7,1;885
785148;32.690038;2;103;Kiss Kiss Bang Bang;7,2;886
-5666876;38.150787;4;117;The Neon Demon;6,7;887
75778934;38.83192;5;94;Hostel;6,3;887
13066240;26.881611;2;112;Blue Valentine;6,6;890
82815558;28.456572;6;126;The Karate Kid;6,9;891
67400065;31.054334;2;129;The Legend of Zorro;5,9;893
-21000000;27.197799;4;81;South Park: Bigger, Longer & Uncut;7,1;893
28572262;33.926473;6;101;Hot Tub Time Machine;6;894
29050000;35.037625;5;85;The Evil Dead;6,9;894
43280098;37.507136;6;128;Body of Lies;6,5;895
53058786;38.429648;5;134;This Is 40;5,6;896
132874442;23.531721;4;99;Bedtime Stories;5,9;901
45412898;26.072228;5;119;The Lincoln Lawyer;7;902
57138686;35.21926;2;111;Scream 4;6,1;902
15419483;39.890798;4;96;Spaceballs;6,7;902
129352633;29.244768;5;93;Saw IV;5,9;903
21148651;34.421696;5;133;The Next Three Days;6,9;905
52487473;36.670399;6;132;A Knight's Tale;6,6;907
342493908;28.803729;6;143;Robin Hood: Prince of Thieves;6,6;909
70081841;38.629763;5;124;We Bought a Zoo;6,5;909
63493061;20.317469;7;101;The Ides of March;6,5;910
172673217;36.585509;6;84;Scary Movie 3;5,8;912
223552592;27.039636;6;139;Jerry Maguire;6,7;913
139175788;33.616115;6;106;Charlie's Angels: Full Throttle;5,2;914
170384621;41.247402;5;95;Cloudy with a Chance of Meatballs 2;6,4;915
264178011;37.885022;6;139;As Good as It Gets;7,2;915
40427839;32.243357;7;124;21 Grams;7,2;918
19000000;33.282794;6;118;What's Eating Gilbert Grape;7,5;919
35000000;19.786392;6;183;The Deer Hunter;7,8;921
47162162;45.151657;6;100;Red Riding Hood;5,6;922
123649015;38.125008;4;119;Anchorman 2: The Legend Continues;6;923
0;23.139971;4;107;The Last Song;6,9;923
135000000;38.100488;4;99;What Happens in Vegas;5,9;923
57274484;36.605246;4;110;The Three Musketeers;5,6;924
223011068;42.887121;5;119;Tomorrow Never Dies;6;925
4221189;34.041407;6;102;Man on a Ledge;6,2;925
145801819;39.58676;7;100;Ponyo;7,5;926
12298192;39.019229;1;175;Alexander;5,6;927
98270999;39.001682;5;116;Me, Myself & Irene;6,1;927
196525736;45.742254;1;120;Crouching Tiger, Hidden Dragon;7,2;927
13000000;21.826888;3;115;The Hunt;6,2;927
77930623;36.743324;4;104;Tower Heist;5,8;932
45080413;36.788745;5;99;Swordfish;6,1;932
-3712212;27.908783;5;87;Frankenweenie;6,6;932
20248241;32.940597;6;106;Project Almanac;6,4;933
157243185;40.903931;6;115;The Descendants;6,7;934
28948000;31.691617;3;78;[REC];5,1;934
19411370;42.526529;4;144;13 Hours: The Secret Soldiers of Benghazi;7;938
5000000;35.524457;6;129;Raging Bull;7,7;938
58650000;48.901542;5;110;Dr. No;5,7;940
278014286;37.960289;3;174;The Sound of Music;6,1;941
164432665;47.973995;6;81;Chicken Little;5,6;944
71811453;36.301202;5;100;Get Hard;5,9;944
74357138;26.811541;5;101;The Lucky One;6,8;946
-30421885;38.924136;3;95;Treasure Planet;7,2;948
-20000000;36.764666;6;113;Remember Me;6,9;948
402471524;32.079995;6;113;Twister;6,1;950
103403799;20.501582;4;91;The Happening;4,9;950
16606743;30.477114;6;100;Burnt;6,3;950
76823546;18.430419;6;96;When Harry Met Sally...;7,3;950
127500343;28.727731;5;121;Chocolat;6,8;951
37501541;42.952942;6;115;Wild;7;951
79000000;44.690107;4;102;The Crow;7,3;953
-21611680;48.03528;5;111;Pan;5,9;954
50166126;40.597856;5;106;The Taking of Pelham 1 2 3;6,2;954
4261569;38.802415;4;101;Trance;6,5;956
19178613;63.628459;6;102;Seventh Son;5,2;957
169200000;46.212155;6;134;The Hunt for Red October;7,2;957
22600832;37.117362;5;95;Mad Max 2: The Road Warrior;5,2;957
68000000;34.938177;4;137;The Lives of Others;6,5;958
167135367;30.475297;6;84;Stuart Little;5,8;959
137259441;26.253357;6;129;He's Just Not That Into You;6,2;959
3035405;23.672571;6;105;Before Sunrise;6,8;959
167000000;32.624355;5;111;Miss Congeniality;6,1;961
47087155;19.893646;5;106;Abduction;5,6;961
301360478;29.843818;5;105;Beverly Hills Cop;6,8;961
110623848;39.873791;4;112;Teenage Mutant Ninja Turtles: Out of the Shadows;5,8;963
-6300000;24.939295;6;131;Bicentennial Man;6,9;963
60810892;45.083509;1;99;Drag Me to Hell;6,2;966
75965753;42.669304;4;89;Hitman;5,9;966
149288105;30.863434;5;104;Eragon;4,9;967
396176459;48.98255;6;238;Gone with the Wind;7,3;970
52913171;32.908414;6;96;Secret Window;6,4;972
167298907;22.332927;6;96;The Ugly Truth;6,4;972
17972994;32.854557;4;131;Legend;6,7;973
92719158;31.64341;6;93;Final Destination 3;5,8;974
126835339;29.489274;5;126;P.S. I Love You;6,9;977
397188435;42.40024;4;102;Rio 2;6,3;978
130259319;30.695228;5;111;27 Dresses;6,1;978
44389433;16.629173;4;107;One Day;7;978
233655431;40.137264;6;94;Austin Powers in Goldmember;5,9;979
147722310;41.156217;6;92;DodgeBall: A True Underdog Story;6,2;981
96220678;35.376971;4;83;Scary Movie 2;5,4;982
94303851;45.946524;5;97;Insidious: Chapter 3;6,2;983
98590271;56.30466;6;89;Ouija;5,2;983
52138;40.721373;4;124;Beautiful Creatures;5,6;984
22674226;43.862456;4;139;The Tree of Life;6,5;987
141398518;16.901954;5;97;Elf;6,4;987
122381062;47.812466;5;110;Goldfinger;7,8;987
180678440;44.301745;4;125;Philadelphia;7,6;988
89218220;44.640292;6;135;Waterworld;5,9;992
111584879;29.505574;1;146;War Horse;7;992
304111707;31.39165;6;127;What Women Want;6,1;992
133668774;20.716023;6;104;Big;6,9;993
100162788;45.351617;4;103;Goosebumps;6,2;995
28976270;41.273567;3;131;Enemy at the Gates;7,2;999
43345589;44.19092;4;120;The BFG;6;1000
38703995;40.196514;1;109;The Wrestler;6,7;1000
-4200000;16.536374;6;98;High School Musical;6,9;1000
-6841192;47.862016;5;102;The NeverEnding Story;7;1002
18049082;37.821106;4;94;That Awkward Moment;5,6;1004
0;23.413188;6;99;The Descent;7,5;1005
83494610;44.120328;4;117;Blended;6,6;1006
97760134;31.690456;5;105;Disturbia;6,6;1006
115078586;35.6585;5;101;Johnny English Reborn;6;1007
34251425;35.892034;3;93;Annie Hall;5,2;1010
277940086;18.316151;3;95;Austin Powers: The Spy Who Shagged Me;6,2;1011
164485654;25.41929;4;125;Valentine's Day;5,7;1013
51183989;36.15716;6;94;Austin Powers: International Man of Mystery;6,5;1013
74356381;44.529429;6;101;Dawn of the Dead;6,8;1016
98066569;46.887983;5;118;Eagle Eye;6,3;1018
0;28.98027;5;132;The Man in the Iron Mask;6,3;1018
47566815;23.197408;6;101;The Number 23;6,3;1018
30227069;33.283554;6;101;A Walk to Remember;7,5;1018
237928194;19.830132;6;100;Casper;6;1019
